,SeniorCitizen,tenure,MonthlyCharges,genderdummies,Dependentsdummi,PhoneServicedmi,internetservice,DeviceProtection,TechSupport,CableService,oneyear,twoyear,PaperlessBilling,Credit card (automatic),Electronic check,Mailed check,Churn,TotalCharges
4162,0,72,65.7,0,1,0,1,1,1,1,0,1,0,0,0,0,0,4575.35
4163,0,65,67.05,1,0,1,1,1,0,0,1,0,0,1,0,0,0,4309.55
4164,0,72,110.9,1,1,1,1,1,1,1,0,1,0,1,0,0,0,7922.75
4165,0,6,87.95,1,0,1,1,0,1,1,0,0,1,0,0,0,0,522.35
4166,1,32,19.8,1,0,1,0,0,0,0,1,0,0,1,0,0,0,587.7
4167,0,50,75.7,0,0,1,1,1,0,1,1,0,0,0,0,0,0,3876.2
4168,0,61,62.15,1,0,0,1,1,1,1,0,1,1,0,0,1,0,3778.85
4169,0,15,101.25,0,0,1,1,1,0,1,0,0,1,0,1,0,1,1457.25
4170,0,72,115.15,1,0,1,1,1,1,1,0,1,0,0,0,0,0,8349.45
4171,0,9,18.95,1,0,1,0,0,0,0,0,0,1,0,0,1,1,185.6
4172,0,1,19.5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,19.5
4173,0,12,86.55,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1066.9
4174,0,37,28.6,0,0,0,1,0,1,0,0,0,0,1,0,0,1,973.55
4175,0,61,20.4,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1226.45
4176,0,18,19.8,1,1,1,0,0,0,0,1,0,0,0,0,0,0,342.3
4177,0,21,45.65,1,1,1,1,0,0,0,0,0,0,0,0,1,0,985.05
4178,0,68,56.4,1,1,0,1,1,1,1,0,1,1,0,0,1,0,3948.45
4179,1,12,73.3,1,0,1,1,0,0,0,0,0,1,1,0,0,0,828.05
4180,1,2,24.35,0,0,0,1,0,0,0,0,0,0,0,1,0,1,41.85
4181,0,62,101.35,0,0,1,1,1,0,1,0,0,1,0,1,0,0,6164.7
4182,1,29,98.65,0,0,1,1,0,1,1,0,0,0,0,1,0,1,2862.75
4183,0,1,33.6,1,1,0,1,0,1,0,0,0,0,0,0,1,0,33.6
4184,1,5,79.9,1,0,1,1,1,0,0,0,0,1,0,0,0,1,343.95
4185,0,1,20.7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,20.7
4186,0,62,104.05,1,1,1,1,1,1,1,0,1,1,0,1,0,0,6590.5
4187,0,36,20.25,0,1,1,0,0,0,0,0,1,0,0,0,0,0,717.95
4188,1,28,103.3,0,0,1,1,1,1,1,0,0,1,0,1,0,1,2890.65
4189,0,69,73.7,0,1,1,1,0,1,1,1,0,0,1,0,0,0,4885.85
4190,0,11,96.2,0,0,1,1,0,1,1,0,0,1,1,0,0,1,1222.05
4191,0,63,108.75,0,0,1,1,1,1,1,0,0,1,0,1,0,0,6871.7
4192,0,23,20.15,1,0,1,0,0,0,0,1,0,0,0,0,0,0,405.6
4193,0,10,19.75,1,0,1,0,0,0,0,0,0,0,1,0,0,0,208.25
4194,0,71,25.95,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1801.9
4195,1,45,70.05,0,0,1,1,0,1,1,0,0,1,0,1,0,0,3062.45
4196,0,70,24.05,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1764.75
4197,0,22,84.75,0,1,1,1,0,0,1,0,0,1,0,1,0,0,1816.75
4198,0,52,23.05,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1255.1
4199,0,55,104.15,1,0,1,1,1,1,1,1,0,1,0,1,0,1,5743.05
4200,0,65,59.95,0,0,0,1,1,1,1,0,1,0,1,0,0,0,3921.1
4201,0,72,19.55,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1463.45
4202,0,10,19.6,1,0,1,0,0,0,0,1,0,0,0,0,0,0,189.45
4203,0,7,20.05,0,1,1,0,0,0,0,1,0,0,0,0,1,0,96.8
4204,1,5,85.55,1,0,1,1,0,0,1,0,0,1,0,1,0,0,408.5
4205,0,24,78.6,0,1,1,1,1,0,1,0,1,0,1,0,0,0,1846.65
4206,0,72,116.8,0,1,1,1,1,1,1,0,1,1,1,0,0,0,8456.75
4207,0,21,43.55,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1011.5
4208,0,69,60.8,1,0,0,1,1,1,1,1,0,1,1,0,0,0,4263.4
4209,0,44,54.9,1,1,1,1,0,1,0,0,0,1,0,0,0,0,2549.1
4210,1,61,65.2,0,1,1,1,1,0,1,1,0,1,0,1,0,0,3965.05
4211,1,24,102.95,1,0,1,1,1,0,1,0,0,1,1,0,0,1,2496.7
4212,0,1,90.6,0,0,1,1,0,0,1,0,0,0,0,1,0,1,90.6
4213,0,6,50.8,0,0,1,1,0,1,0,0,0,1,0,0,0,1,288.05
4214,0,4,90.05,1,0,1,1,0,0,1,0,0,1,0,1,0,1,368.1
4215,0,72,108.2,1,0,1,1,1,1,1,0,1,1,0,1,0,0,7840.6
4216,0,72,92.0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,6632.75
4217,1,14,75.1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1013.35
4218,0,7,25.05,1,0,1,0,0,0,0,0,0,1,0,0,0,0,152.95
4219,0,48,75.15,0,0,1,1,0,0,0,1,0,0,0,1,0,0,3772.65
4220,0,55,19.5,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1026.35
4221,0,1,19.3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,19.3
4222,0,45,112.2,1,0,1,1,1,1,1,1,0,0,1,0,0,0,5031.85
4223,0,3,70.3,1,0,1,1,0,0,0,0,0,1,0,0,1,0,220.4
4224,0,71,19.6,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1416.5
4225,0,8,20.25,1,0,1,0,0,0,0,0,0,0,0,0,1,0,158.35
4226,0,3,75.85,0,0,1,1,0,0,0,0,0,1,0,1,0,1,256.6
4227,0,69,80.65,1,1,1,1,0,1,1,0,1,0,0,0,0,0,5542.55
4228,0,1,68.5,1,1,1,1,0,0,0,0,0,1,0,1,0,1,68.5
4229,1,72,115.75,0,0,1,1,1,1,1,0,1,1,1,0,0,0,8443.7
4230,0,11,73.5,1,0,1,1,0,0,0,0,0,1,0,1,0,1,791.75
4231,0,71,80.6,1,0,1,1,1,1,1,0,1,0,0,0,0,0,5708.2
4232,0,1,69.95,0,0,1,1,0,0,0,0,0,1,0,0,1,1,69.95
4233,0,33,59.55,0,0,0,1,1,1,1,0,1,0,0,0,0,0,2016.3
4234,0,16,19.05,0,0,1,0,0,0,0,1,0,0,0,0,1,0,326.65
4235,1,56,95.65,0,0,1,1,1,1,0,1,0,0,0,1,0,0,5471.75
4236,0,1,19.95,0,0,1,0,0,0,0,0,0,0,1,0,0,0,19.95
4237,0,5,70.05,1,0,1,1,1,0,1,0,0,1,0,1,0,1,346.4
4238,0,57,19.4,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1061.6
4239,0,56,36.1,1,1,0,1,1,0,0,1,0,1,1,0,0,0,1971.5
4240,0,8,94.0,1,0,1,1,1,0,1,0,0,1,0,1,0,1,773.65
4241,0,22,61.15,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1422.05
4242,0,1,19.75,0,0,1,0,0,0,0,0,0,0,0,0,1,0,19.75
4243,0,40,64.1,0,1,1,1,0,1,1,0,0,1,1,0,0,0,2460.35
4244,0,46,19.75,1,1,1,0,0,0,0,0,1,0,1,0,0,0,856.5
4245,0,63,19.7,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1275.85
4246,0,68,110.2,1,1,1,1,1,0,1,0,1,1,0,1,0,0,7467.5
4247,0,69,106.35,1,1,1,1,0,1,1,0,1,1,1,0,0,0,7261.75
4248,0,56,90.55,0,0,1,1,1,1,0,0,0,0,0,1,0,0,5116.6
4249,0,10,65.9,0,1,1,1,1,0,1,1,0,1,0,0,1,0,660.05
4250,0,63,104.5,1,0,1,1,1,1,1,1,0,0,1,0,0,0,6590.8
4251,0,24,52.5,0,1,0,1,1,1,1,0,1,1,0,0,1,0,1208.15
4252,0,19,56.1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1033.9
4253,0,22,88.75,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1885.15
4254,0,29,84.45,1,0,1,1,0,0,0,0,0,1,0,1,0,1,2467.1
4255,0,13,75.3,1,0,1,1,1,0,1,1,0,1,0,0,1,1,989.45
4256,0,70,26.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2006.95
4257,0,49,99.4,0,0,1,1,1,0,1,0,0,0,0,1,0,0,5025.0
4258,1,43,109.55,0,0,1,1,1,1,1,1,0,1,0,0,1,1,4830.25
4259,0,3,19.6,0,0,1,0,0,0,0,0,0,1,0,0,1,1,59.75
4260,0,42,73.15,1,1,1,1,1,1,1,1,0,0,0,1,0,0,3088.25
4261,0,57,54.65,1,0,1,1,0,1,0,1,0,1,0,0,1,0,3134.7
4262,1,2,66.4,1,0,1,1,1,0,1,0,0,0,0,0,0,1,94.55
4263,0,72,115.55,0,0,1,1,1,1,1,0,1,1,1,0,0,0,8312.4
4264,1,46,104.45,0,0,1,1,1,0,1,0,0,1,0,1,0,0,4863.85
4265,1,66,100.05,1,0,1,1,0,1,1,0,0,1,1,0,0,1,6871.9
4266,0,62,102.0,1,0,1,1,0,1,1,1,0,0,0,1,0,1,6529.25
4267,0,72,91.15,0,0,1,1,1,1,1,0,1,1,0,0,0,0,6637.9
4268,0,35,89.7,1,1,1,1,0,1,1,1,0,1,0,1,0,0,3165.6
4269,0,17,90.2,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1454.15
4270,0,72,92.4,0,0,1,1,1,1,1,0,1,1,0,1,0,0,6786.1
4271,0,28,19.9,0,1,1,0,0,0,0,1,0,0,0,0,1,0,543.0
4272,0,56,25.15,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1327.15
4273,0,31,79.85,0,0,1,1,0,1,0,0,0,1,1,0,0,1,2404.15
4274,0,45,18.85,1,0,1,0,0,0,0,1,0,0,0,0,0,0,867.3
4275,0,1,25.75,0,0,1,0,0,0,0,0,0,1,0,0,1,0,25.75
4276,0,2,49.6,0,0,1,1,0,0,0,0,0,1,0,0,1,1,114.7
4277,0,6,20.95,0,0,1,0,0,0,0,0,0,1,0,0,1,0,109.5
4278,0,48,97.05,0,0,1,1,1,0,1,1,0,1,0,1,0,0,4692.95
4279,0,25,25.4,1,1,1,0,0,0,0,0,0,1,0,0,0,0,546.85
4280,0,64,19.7,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1274.05
4281,0,50,35.0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1782.4
4282,0,52,101.25,0,1,1,1,1,0,1,1,0,0,0,0,0,0,5301.1
4283,1,4,70.2,1,0,1,1,0,0,0,0,0,1,0,1,0,0,280.35
4284,1,32,90.95,0,0,1,1,0,0,1,0,0,0,0,1,0,0,2897.95
4285,0,45,73.85,1,1,1,1,0,1,1,0,1,0,1,0,0,0,3371.0
4286,0,9,88.05,1,0,1,1,0,0,1,0,0,1,0,1,0,0,801.3
4287,1,66,105.95,0,0,1,1,1,1,1,1,0,1,1,0,0,1,6975.25
4288,0,3,91.85,1,1,1,1,1,0,1,0,0,0,0,1,0,1,257.05
4289,0,54,20.1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1079.45
4290,0,1,40.1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,40.1
4291,0,64,110.3,0,1,1,1,0,1,1,0,1,0,0,0,0,0,6997.3
4292,1,31,73.9,0,0,1,1,0,0,0,0,0,1,0,1,0,1,2217.15
4293,0,14,89.8,0,0,1,1,0,0,1,0,0,1,0,0,1,1,1129.1
4294,0,12,85.15,0,0,1,1,0,0,1,1,0,1,1,0,0,0,979.05
4295,1,67,60.95,1,0,1,1,0,1,0,1,0,1,0,0,0,0,4119.4
4296,0,35,72.25,0,1,1,1,1,1,1,0,0,0,0,1,0,1,2568.55
4297,0,45,73.55,0,0,1,1,0,1,1,0,1,0,0,0,1,0,3349.1
4298,0,10,46.0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,492.1
4299,1,29,58.55,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1718.95
4300,0,24,24.6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,605.25
4301,0,66,19.75,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1344.5
4302,0,51,86.35,1,0,1,1,0,0,1,1,0,0,0,0,1,0,4267.15
4303,0,45,25.5,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1121.05
4304,0,49,19.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,918.7
4305,0,29,19.55,0,0,1,0,0,0,0,0,1,1,0,0,1,0,521.8
4306,0,40,110.1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,4469.1
4307,1,37,96.55,0,0,1,1,0,0,1,0,0,1,0,1,0,1,3580.3
4308,0,25,69.75,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1729.35
4309,0,22,50.6,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1073.3
4310,0,72,65.6,1,0,0,1,1,1,1,0,1,1,0,0,0,0,4566.5
4311,0,7,40.1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,293.3
4312,0,33,82.1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,2603.1
4313,0,23,79.1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1783.75
4314,1,24,101.25,1,0,1,1,0,0,1,0,0,1,0,1,0,1,2440.15
4315,0,1,79.55,0,0,1,1,0,0,1,0,0,0,0,1,0,1,79.55
4316,0,69,90.65,1,0,1,1,1,1,1,0,1,0,0,0,1,0,6322.1
4317,0,3,20.55,0,1,1,0,0,0,0,1,0,1,1,0,0,0,57.4
4318,0,56,75.75,1,0,1,1,0,1,1,1,0,1,0,0,0,0,4284.65
4319,0,65,110.0,1,0,1,1,1,1,1,1,0,1,1,0,0,0,7138.65
4320,0,71,20.85,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1539.75
4321,1,14,80.35,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1058.1
4322,0,2,70.15,0,0,1,1,0,0,0,0,0,1,0,1,0,0,123.8
4323,0,32,84.05,0,0,1,1,0,0,1,1,0,0,0,1,0,1,2781.85
4324,0,40,67.45,1,0,1,1,1,0,1,0,0,0,0,1,0,0,2731.0
4325,0,1,20.75,1,0,1,0,0,0,0,0,0,0,1,0,0,0,20.75
4326,0,1,89.1,1,0,1,1,0,0,1,0,0,1,0,1,0,1,89.1
4327,0,7,69.9,0,0,1,1,0,0,0,0,0,1,0,0,1,0,497.3
4328,0,15,51.1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,711.15
4329,0,17,94.4,0,1,1,1,1,0,1,0,0,0,0,1,0,1,1607.2
4330,0,19,78.25,1,0,1,1,1,0,0,0,0,1,0,1,0,1,1490.95
4331,0,71,25.55,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1898.1
4332,0,54,60.0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,3273.95
4333,0,31,90.55,1,0,1,1,0,1,0,0,0,1,1,0,0,0,2929.75
4334,0,11,76.4,0,0,1,1,0,0,0,0,0,0,0,1,0,0,838.7
4335,1,18,84.95,0,0,1,1,1,0,1,0,0,1,0,1,0,0,1443.65
4336,1,72,110.1,0,0,1,1,0,1,1,0,1,1,0,0,0,0,7746.7
4337,1,71,99.65,0,0,1,1,0,0,1,0,0,1,1,0,0,0,6951.15
4338,1,5,45.4,1,0,0,1,1,1,1,0,0,0,1,0,0,0,214.75
4339,0,38,69.0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,2669.45
4340,0,5,48.65,1,1,1,1,0,1,0,0,0,1,0,0,0,0,235.2
4341,1,2,44.15,1,0,1,1,0,0,0,0,0,1,0,1,0,1,92.65
4342,1,52,59.85,0,0,1,1,1,0,0,0,1,0,0,0,0,0,3103.25
4343,1,8,75.75,0,0,1,1,0,0,0,0,0,1,0,1,0,1,606.25
4344,0,68,80.65,0,0,1,1,1,0,1,0,1,1,0,1,0,0,5330.2
4345,0,69,20.55,1,1,1,0,0,0,0,1,0,1,1,0,0,0,1403.1
4346,0,42,66.4,0,0,1,1,0,1,0,0,0,1,1,0,0,0,2727.8
4347,0,50,100.2,0,0,1,1,0,1,1,0,1,1,0,0,1,0,5038.45
4348,0,1,19.1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,19.1
4349,1,1,80.3,1,0,1,1,0,0,0,0,0,1,0,1,0,1,80.3
4350,0,33,44.55,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1462.6
4351,0,7,20.35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,150.6
4352,0,64,91.8,1,1,1,1,1,0,0,0,0,1,0,1,0,0,5960.5
4353,0,1,74.9,0,0,1,1,1,0,0,0,0,1,0,1,0,1,74.9
4354,0,59,20.2,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1192.3
4355,0,6,50.35,0,0,1,1,0,0,0,0,0,0,0,1,0,0,314.55
4356,0,3,18.8,0,0,1,0,0,0,0,0,0,0,0,0,1,0,56.0
4357,0,15,20.45,0,0,1,0,0,0,0,0,0,0,1,0,0,0,330.8
4358,0,13,64.75,1,1,1,1,0,0,1,1,0,1,0,1,0,0,877.35
4359,0,23,98.7,0,0,1,1,0,0,1,0,0,1,1,0,0,0,2249.1
4360,1,31,89.45,1,0,1,1,0,0,1,0,0,0,0,1,0,0,2807.65
4361,0,29,58.75,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1696.2
4362,0,49,20.7,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1032.05
4363,0,56,85.6,0,0,1,1,0,0,1,0,0,1,0,0,0,0,4902.8
4364,0,63,80.3,0,0,1,1,1,1,1,0,1,1,1,0,0,0,4995.35
4365,0,63,79.8,1,0,1,1,1,1,1,0,1,0,1,0,0,0,5034.05
4366,1,24,79.85,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1857.75
4367,1,36,54.1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1992.85
4368,1,9,80.85,0,0,1,1,0,0,1,0,0,1,0,1,0,1,751.65
4369,0,3,24.75,1,0,0,1,0,0,0,0,0,0,0,1,0,1,66.95
4370,0,21,80.9,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1714.95
4371,0,13,24.5,1,1,1,0,0,0,0,1,0,0,0,0,0,0,343.6
4372,0,1,20.15,1,1,1,0,0,0,0,0,0,1,0,0,0,0,20.15
4373,0,25,20.05,0,1,1,0,0,0,0,1,0,0,0,0,1,0,520.1
4374,0,71,19.6,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1387.45
4375,0,66,114.3,1,0,1,1,1,1,1,1,0,1,0,0,0,0,7383.7
4376,0,45,100.3,0,0,1,1,0,0,1,1,0,1,0,1,0,0,4483.95
4377,0,22,80.0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1706.45
4378,0,67,20.85,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1327.4
4379,0,68,89.95,0,0,1,1,1,0,1,0,1,1,0,0,0,0,5974.3
4381,1,49,90.85,0,0,1,1,1,0,1,0,0,1,1,0,0,1,4515.85
4382,1,4,48.75,0,0,1,1,0,0,0,0,0,0,0,0,1,0,179.85
4383,0,63,80.0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,5040.2
4384,0,2,79.7,0,0,1,1,1,0,0,0,0,0,0,0,0,1,165.0
4385,0,21,20.35,1,0,1,0,0,0,0,1,0,1,0,0,1,0,422.7
4386,0,55,57.55,1,1,1,1,0,1,0,0,1,0,0,0,0,1,3046.4
4387,0,1,20.25,1,1,1,0,0,0,0,0,0,1,0,0,1,0,20.25
4388,0,17,19.4,0,0,1,0,0,0,0,0,1,0,0,0,1,0,358.05
4389,0,30,100.4,1,0,1,1,0,0,1,0,0,1,0,0,0,0,2936.25
4390,0,22,57.95,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1271.8
4391,0,9,59.5,0,0,1,1,0,1,1,0,0,1,0,0,0,0,530.05
4392,0,1,19.2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,19.2
4393,0,21,86.5,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1808.7
4394,0,19,59.55,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1144.6
4395,0,69,103.95,0,1,1,1,1,0,1,0,0,1,0,1,0,1,7446.9
4396,1,1,25.1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,25.1
4397,0,72,103.95,0,0,1,1,1,1,1,0,1,1,0,0,0,0,7556.9
4398,0,70,68.95,1,1,1,1,1,0,1,0,1,0,1,0,0,0,4858.7
4399,0,66,103.1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,6595.0
4400,0,7,24.7,0,1,0,1,0,0,0,0,0,1,0,1,0,0,149.05
4401,1,46,110.2,0,1,1,1,0,1,1,0,0,1,0,1,0,0,4972.1
4402,0,39,48.95,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1880.85
4403,0,32,62.45,0,1,1,1,1,0,0,0,0,0,0,0,0,0,2045.55
4404,0,24,89.55,1,0,1,1,1,0,1,0,0,1,0,1,0,0,2187.15
4405,0,6,83.55,1,1,1,1,0,0,1,0,0,1,1,0,0,1,477.55
4406,0,37,78.9,0,0,1,1,1,1,1,0,0,1,1,0,0,0,2976.95
4407,0,8,20.35,1,1,1,0,0,0,0,0,0,0,0,0,1,0,178.7
4408,0,72,71.45,0,1,1,1,1,0,1,0,1,1,0,0,0,0,5025.85
4409,1,71,46.35,1,0,0,1,1,1,0,0,1,0,1,0,0,0,3353.4
4410,0,16,94.65,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1461.15
4411,0,57,49.9,0,0,0,1,1,1,1,0,0,1,0,0,0,0,2782.4
4412,0,66,25.45,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1699.15
4413,1,17,89.15,0,0,1,1,1,0,1,0,0,1,0,1,0,1,1496.9
4414,0,21,20.75,0,1,1,0,0,0,0,0,0,0,0,0,1,0,452.2
4415,0,66,66.1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,4428.45
4416,0,17,75.4,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1322.55
4417,0,1,70.45,1,1,1,1,0,0,0,0,0,1,0,0,1,1,70.45
4418,0,58,60.3,1,0,1,1,1,0,0,1,0,0,1,0,0,1,3563.8
4419,0,8,21.05,0,1,1,0,0,0,0,0,0,0,1,0,0,0,139.75
4420,0,27,69.35,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1927.3
4421,0,34,88.85,1,0,1,1,0,0,1,0,0,0,0,0,1,0,3000.25
4422,0,30,97.0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,3021.3
4423,0,33,66.4,1,0,1,1,1,0,1,0,0,1,1,0,0,0,2245.4
4424,0,1,24.75,1,1,0,1,0,0,0,0,0,0,0,1,0,1,24.75
4425,0,14,69.2,1,1,1,1,0,0,1,0,0,0,0,0,1,0,944.65
4426,0,16,79.5,0,1,1,1,0,1,0,1,0,1,1,0,0,0,1264.2
4427,0,49,100.65,0,0,1,1,1,1,1,0,1,0,1,0,0,0,4917.75
4428,0,19,103.3,1,1,1,1,1,1,1,0,0,0,0,1,0,1,2012.7
4429,0,70,79.7,0,1,1,1,1,1,1,0,1,0,0,0,0,0,5743.3
4430,0,32,61.4,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1864.65
4431,0,18,69.8,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1221.65
4432,0,37,40.55,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1390.85
4433,0,4,75.65,0,0,1,1,0,0,0,0,0,1,0,1,0,0,302.35
4434,0,16,90.7,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1374.9
4435,0,17,80.5,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1336.9
4436,0,19,60.6,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1297.8
4437,0,60,101.15,1,0,1,1,1,0,1,0,1,0,1,0,0,0,6067.4
4438,0,51,24.95,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1222.25
4439,0,28,20.3,1,1,1,0,0,0,0,0,1,1,1,0,0,0,487.95
4440,0,43,60.0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,2548.55
4441,0,42,20.25,1,0,1,0,0,0,0,0,1,0,0,1,0,0,835.5
4442,0,3,78.5,1,0,1,1,0,0,1,0,0,1,0,1,0,1,242.05
4443,0,1,44.75,0,0,1,1,0,0,0,0,0,0,0,0,1,0,44.75
4444,0,3,19.85,0,0,1,0,0,0,0,0,0,0,0,0,1,1,63.75
4445,0,63,98.0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,6218.45
4446,1,3,79.9,1,0,1,1,0,0,1,0,0,1,0,1,0,1,260.9
4447,0,68,107.7,1,0,1,1,0,1,1,0,0,1,0,1,0,0,7320.9
4448,1,30,99.7,0,0,1,1,0,0,1,0,0,1,0,1,0,1,2967.35
4449,0,60,104.7,0,0,1,1,1,0,1,0,1,0,0,1,0,0,6333.8
4450,0,15,58.6,1,0,1,1,0,1,0,0,0,1,1,0,0,1,939.7
4451,1,45,93.9,1,0,1,1,0,0,1,0,0,1,0,0,0,0,4200.25
4452,0,70,86.45,0,0,1,1,1,1,1,0,1,0,1,0,0,0,5950.2
4453,0,10,98.5,1,0,1,1,1,0,1,0,0,1,0,1,0,1,1037.75
4454,0,4,19.4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,93.4
4455,0,1,50.45,0,0,1,1,1,0,0,0,0,1,0,0,1,1,50.45
4456,0,68,24.95,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1614.9
4457,0,22,75.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1573.95
4458,0,38,94.65,1,1,1,1,1,0,1,0,0,1,0,1,0,1,3624.3
4459,0,1,100.25,0,0,1,1,0,0,1,0,0,1,1,0,0,1,100.25
4460,0,18,78.2,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1468.75
4461,0,29,94.2,1,0,1,1,0,1,1,0,0,1,0,1,0,0,2607.6
4462,0,16,88.45,0,0,1,1,1,0,1,0,0,1,0,1,0,1,1422.1
4463,0,1,69.85,1,0,1,1,0,0,0,0,0,1,0,1,0,1,69.85
4464,0,12,81.7,1,0,1,1,1,0,0,0,0,0,0,0,0,1,858.6
4465,0,31,50.05,1,0,0,1,1,0,1,1,0,1,0,1,0,0,1523.4
4466,0,4,79.9,1,0,1,1,0,0,1,0,0,1,0,1,0,1,324.3
4467,0,48,69.55,0,0,1,1,1,1,1,1,0,1,0,0,1,0,3435.6
4468,0,15,25.4,0,0,1,0,0,0,0,0,0,1,1,0,0,1,399.6
4469,0,50,90.1,1,0,1,1,1,1,0,1,0,1,1,0,0,0,4549.45
4470,0,7,44.65,1,0,1,1,0,0,0,0,0,1,0,0,0,0,322.5
4471,1,41,83.75,1,0,1,1,1,0,0,0,0,1,0,0,0,1,3273.55
4472,0,68,80.35,1,1,1,1,1,0,0,0,1,0,1,0,0,0,5375.15
4473,1,26,98.1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,2510.7
4474,0,57,53.35,1,0,0,1,1,1,1,0,1,0,1,0,0,0,3090.05
4475,0,3,19.55,0,0,1,0,0,0,0,0,0,0,0,1,0,0,61.05
4476,0,1,20.9,0,0,1,0,0,0,0,0,0,0,0,0,1,1,20.9
4477,0,19,48.95,1,1,1,1,0,0,0,1,0,1,0,0,0,0,955.6
4478,0,3,54.2,0,0,1,1,0,0,1,0,0,1,0,1,0,0,140.4
4479,0,59,24.45,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1493.1
4480,0,1,69.4,0,0,1,1,0,0,0,0,0,1,0,0,1,1,69.4
